id,condition,sound,gender,age,education,high_school,attribute,score,new
R_erkQRmP2w7BO0OF,sex,Down,female,35,16,,stim_clever,3,stim
R_erkQRmP2w7BO0OF,sex,Down,female,35,16,,stim_unfaithful,3,stim
R_erkQRmP2w7BO0OF,sex,Down,female,35,16,,stim_indifferent,4,stim
R_erkQRmP2w7BO0OF,sex,Down,female,35,16,,stim_natural,1,stim
R_erkQRmP2w7BO0OF,sex,Down,female,35,16,,stim_passionate,3,stim
R_erkQRmP2w7BO0OF,sex,Down,female,35,16,,self_tall,3,self
R_erkQRmP2w7BO0OF,sex,Down,female,35,16,,self_gay,4,self
R_erkQRmP2w7BO0OF,sex,Down,female,35,16,,self_ugly,3,self
R_erkQRmP2w7BO0OF,sex,Down,female,35,16,,self_poor,5,self
R_erkQRmP2w7BO0OF,sex,Down,female,35,16,,self_feminine,5,self
R_erkQRmP2w7BO0OF,sex,Down,female,35,16,,self_unfriendly,2,self
R_erkQRmP2w7BO0OF,sex,Down,female,35,16,,self_introverted,5,self
R_erkQRmP2w7BO0OF,sex,Down,female,35,16,,self_clever,4,self
R_erkQRmP2w7BO0OF,sex,Down,female,35,16,,self_unfaithful,5,self
R_erkQRmP2w7BO0OF,sex,Down,female,35,16,,self_indifferent,3,self
R_erkQRmP2w7BO0OF,sex,Down,female,35,16,,self_natural,4,self
R_erkQRmP2w7BO0OF,sex,Down,female,35,16,,self_passionate,5,self
R_esWhTtl4ZKu7lvD,sex,Down,female,22,15,Kada Elek Kozgazdasagi Szakkozepiskola,stim_tall,3,stim
R_esWhTtl4ZKu7lvD,sex,Down,female,22,15,Kada Elek Kozgazdasagi Szakkozepiskola,stim_gay,3,stim
R_esWhTtl4ZKu7lvD,sex,Down,female,22,15,Kada Elek Kozgazdasagi Szakkozepiskola,stim_ugly,3,stim
R_esWhTtl4ZKu7lvD,sex,Down,female,22,15,Kada Elek Kozgazdasagi Szakkozepiskola,stim_poor,3,stim
R_esWhTtl4ZKu7lvD,sex,Down,female,22,15,Kada Elek Kozgazdasagi Szakkozepiskola,stim_feminine,3,stim
R_esWhTtl4ZKu7lvD,sex,Down,female,22,15,Kada Elek Kozgazdasagi Szakkozepiskola,stim_unfriendly,1,stim
R_esWhTtl4ZKu7lvD,sex,Down,female,22,15,Kada Elek Kozgazdasagi Szakkozepiskola,stim_introverted,3,stim
R_esWhTtl4ZKu7lvD,sex,Down,female,22,15,Kada Elek Kozgazdasagi Szakkozepiskola,stim_clever,4,stim
R_esWhTtl4ZKu7lvD,sex,Down,female,22,15,Kada Elek Kozgazdasagi Szakkozepiskola,stim_unfaithful,2,stim
R_esWhTtl4ZKu7lvD,sex,Down,female,22,15,Kada Elek Kozgazdasagi Szakkozepiskola,stim_indifferent,2,stim
R_esWhTtl4ZKu7lvD,sex,Down,female,22,15,Kada Elek Kozgazdasagi Szakkozepiskola,stim_natural,4,stim
R_esWhTtl4ZKu7lvD,sex,Down,female,22,15,Kada Elek Kozgazdasagi Szakkozepiskola,stim_passionate,3,stim
R_esWhTtl4ZKu7lvD,sex,Down,female,22,15,Kada Elek Kozgazdasagi Szakkozepiskola,self_tall,3,self
R_esWhTtl4ZKu7lvD,sex,Down,female,22,15,Kada Elek Kozgazdasagi Szakkozepiskola,self_gay,1,self
R_esWhTtl4ZKu7lvD,sex,Down,female,22,15,Kada Elek Kozgazdasagi Szakkozepiskola,self_ugly,2,self
R_esWhTtl4ZKu7lvD,sex,Down,female,22,15,Kada Elek Kozgazdasagi Szakkozepiskola,self_poor,2,self
R_esWhTtl4ZKu7lvD,sex,Down,female,22,15,Kada Elek Kozgazdasagi Szakkozepiskola,self_feminine,4,self
R_esWhTtl4ZKu7lvD,sex,Down,female,22,15,Kada Elek Kozgazdasagi Szakkozepiskola,self_unfriendly,3,self
R_esWhTtl4ZKu7lvD,sex,Down,female,22,15,Kada Elek Kozgazdasagi Szakkozepiskola,self_introverted,4,self
R_esWhTtl4ZKu7lvD,sex,Down,female,22,15,Kada Elek Kozgazdasagi Szakkozepiskola,self_clever,4,self
R_esWhTtl4ZKu7lvD,sex,Down,female,22,15,Kada Elek Kozgazdasagi Szakkozepiskola,self_unfaithful,3,self
R_esWhTtl4ZKu7lvD,sex,Down,female,22,15,Kada Elek Kozgazdasagi Szakkozepiskola,self_indifferent,2,self
R_esWhTtl4ZKu7lvD,sex,Down,female,22,15,Kada Elek Kozgazdasagi Szakkozepiskola,self_natural,2,self
R_esWhTtl4ZKu7lvD,sex,Down,female,22,15,Kada Elek Kozgazdasagi Szakkozepiskola,self_passionate,2,self
R_esrXD2NdZCiVJS5,city,Up,female,45,17,,stim_tall,3,stim
R_esrXD2NdZCiVJS5,city,Up,female,45,17,,stim_gay,4,stim
R_esrXD2NdZCiVJS5,city,Up,female,45,17,,stim_ugly,3,stim
R_esrXD2NdZCiVJS5,city,Up,female,45,17,,stim_poor,2,stim
R_esrXD2NdZCiVJS5,city,Up,female,45,17,,stim_feminine,4,stim
R_esrXD2NdZCiVJS5,city,Up,female,45,17,,stim_unfriendly,2,stim
R_esrXD2NdZCiVJS5,city,Up,female,45,17,,stim_introverted,4,stim
R_esrXD2NdZCiVJS5,city,Up,female,45,17,,stim_clever,5,stim
R_esrXD2NdZCiVJS5,city,Up,female,45,17,,stim_unfaithful,2,stim
R_esrXD2NdZCiVJS5,city,Up,female,45,17,,stim_indifferent,1,stim
R_esrXD2NdZCiVJS5,city,Up,female,45,17,,stim_natural,4,stim
R_esrXD2NdZCiVJS5,city,Up,female,45,17,,stim_passionate,2,stim
R_esrXD2NdZCiVJS5,city,Up,female,45,17,,self_tall,3,self
R_esrXD2NdZCiVJS5,city,Up,female,45,17,,self_gay,1,self
R_esrXD2NdZCiVJS5,city,Up,female,45,17,,self_ugly,2,self
R_esrXD2NdZCiVJS5,city,Up,female,45,17,,self_poor,3,self
R_esrXD2NdZCiVJS5,city,Up,female,45,17,,self_feminine,5,self
R_esrXD2NdZCiVJS5,city,Up,female,45,17,,self_unfriendly,1,self
R_esrXD2NdZCiVJS5,city,Up,female,45,17,,self_introverted,2,self
R_esrXD2NdZCiVJS5,city,Up,female,45,17,,self_clever,5,self
R_esrXD2NdZCiVJS5,city,Up,female,45,17,,self_unfaithful,1,self
R_esrXD2NdZCiVJS5,city,Up,female,45,17,,self_indifferent,1,self
R_esrXD2NdZCiVJS5,city,Up,female,45,17,,self_natural,5,self
R_esrXD2NdZCiVJS5,city,Up,female,45,17,,self_passionate,4,self
R_etk1cwvPTXJVu7j,city,Down,female,33,21,Kaffka Margit Gimnazium,stim_tall,4,stim
R_etk1cwvPTXJVu7j,city,Down,female,33,21,Kaffka Margit Gimnazium,stim_gay,3,stim
R_etk1cwvPTXJVu7j,city,Down,female,33,21,Kaffka Margit Gimnazium,stim_ugly,5,stim
R_etk1cwvPTXJVu7j,city,Down,female,33,21,Kaffka Margit Gimnazium,stim_poor,3,stim
R_etk1cwvPTXJVu7j,city,Down,female,33,21,Kaffka Margit Gimnazium,stim_feminine,3,stim
R_etk1cwvPTXJVu7j,city,Down,female,33,21,Kaffka Margit Gimnazium,stim_unfriendly,1,stim
R_etk1cwvPTXJVu7j,city,Down,female,33,21,Kaffka Margit Gimnazium,stim_introverted,4,stim
R_etk1cwvPTXJVu7j,city,Down,female,33,21,Kaffka Margit Gimnazium,stim_clever,3,stim
R_etk1cwvPTXJVu7j,city,Down,female,33,21,Kaffka Margit Gimnazium,stim_unfaithful,2,stim
R_etk1cwvPTXJVu7j,city,Down,female,33,21,Kaffka Margit Gimnazium,stim_indifferent,2,stim
R_etk1cwvPTXJVu7j,city,Down,female,33,21,Kaffka Margit Gimnazium,stim_natural,3,stim
R_etk1cwvPTXJVu7j,city,Down,female,33,21,Kaffka Margit Gimnazium,stim_passionate,1,stim
R_etk1cwvPTXJVu7j,city,Down,female,33,21,Kaffka Margit Gimnazium,self_tall,4,self
R_etk1cwvPTXJVu7j,city,Down,female,33,21,Kaffka Margit Gimnazium,self_gay,1,self
R_etk1cwvPTXJVu7j,city,Down,female,33,21,Kaffka Margit Gimnazium,self_ugly,3,self
R_etk1cwvPTXJVu7j,city,Down,female,33,21,Kaffka Margit Gimnazium,self_poor,3,self
R_etk1cwvPTXJVu7j,city,Down,female,33,21,Kaffka Margit Gimnazium,self_feminine,3,self
R_etk1cwvPTXJVu7j,city,Down,female,33,21,Kaffka Margit Gimnazium,self_unfriendly,4,self
R_etk1cwvPTXJVu7j,city,Down,female,33,21,Kaffka Margit Gimnazium,self_introverted,5,self
R_etk1cwvPTXJVu7j,city,Down,female,33,21,Kaffka Margit Gimnazium,self_clever,4,self
R_etk1cwvPTXJVu7j,city,Down,female,33,21,Kaffka Margit Gimnazium,self_unfaithful,2,self
R_etk1cwvPTXJVu7j,city,Down,female,33,21,Kaffka Margit Gimnazium,self_indifferent,3,self
R_etk1cwvPTXJVu7j,city,Down,female,33,21,Kaffka Margit Gimnazium,self_natural,4,self
R_etk1cwvPTXJVu7j,city,Down,female,33,21,Kaffka Margit Gimnazium,self_passionate,1,self
R_ewBsO4JJoqM8S5n,sex,Down,female,43,15,,stim_tall,3,stim
R_ewBsO4JJoqM8S5n,sex,Down,female,43,15,,stim_gay,3,stim
R_ewBsO4JJoqM8S5n,sex,Down,female,43,15,,stim_ugly,2,stim
R_ewBsO4JJoqM8S5n,sex,Down,female,43,15,,stim_poor,2,stim
R_ewBsO4JJoqM8S5n,sex,Down,female,43,15,,stim_feminine,1,stim
R_ewBsO4JJoqM8S5n,sex,Down,female,43,15,,stim_unfriendly,2,stim
R_ewBsO4JJoqM8S5n,sex,Down,female,43,15,,stim_introverted,3,stim
R_ewBsO4JJoqM8S5n,sex,Down,female,43,15,,stim_clever,4,stim
R_ewBsO4JJoqM8S5n,sex,Down,female,43,15,,stim_unfaithful,3,stim
R_ewBsO4JJoqM8S5n,sex,Down,female,43,15,,stim_indifferent,2,stim
R_ewBsO4JJoqM8S5n,sex,Down,female,43,15,,stim_natural,3,stim
R_ewBsO4JJoqM8S5n,sex,Down,female,43,15,,stim_passionate,2,stim
R_ewBsO4JJoqM8S5n,sex,Down,female,43,15,,self_tall,1,self
R_ewBsO4JJoqM8S5n,sex,Down,female,43,15,,self_gay,1,self
R_ewBsO4JJoqM8S5n,sex,Down,female,43,15,,self_ugly,3,self
R_ewBsO4JJoqM8S5n,sex,Down,female,43,15,,self_poor,3,self
R_ewBsO4JJoqM8S5n,sex,Down,female,43,15,,self_feminine,5,self
R_ewBsO4JJoqM8S5n,sex,Down,female,43,15,,self_unfriendly,2,self
R_ewBsO4JJoqM8S5n,sex,Down,female,43,15,,self_introverted,4,self
R_ewBsO4JJoqM8S5n,sex,Down,female,43,15,,self_clever,3,self
R_ewBsO4JJoqM8S5n,sex,Down,female,43,15,,self_unfaithful,2,self
R_ewBsO4JJoqM8S5n,sex,Down,female,43,15,,self_indifferent,3,self
R_ewBsO4JJoqM8S5n,sex,Down,female,43,15,,self_natural,4,self
R_ewBsO4JJoqM8S5n,sex,Down,female,43,15,,self_passionate,2,self
R_eyDqkhL5USzlZ7T,sex,Down,female,24,17,Eger,stim_tall,3,stim
R_eyDqkhL5USzlZ7T,sex,Down,female,24,17,Eger,stim_gay,1,stim
R_eyDqkhL5USzlZ7T,sex,Down,female,24,17,Eger,stim_ugly,2,stim
R_eyDqkhL5USzlZ7T,sex,Down,female,24,17,Eger,stim_poor,4,stim
R_eyDqkhL5USzlZ7T,sex,Down,female,24,17,Eger,stim_feminine,2,stim
R_eyDqkhL5USzlZ7T,sex,Down,female,24,17,Eger,stim_unfriendly,4,stim
R_eyDqkhL5USzlZ7T,sex,Down,female,24,17,Eger,stim_introverted,4,stim
R_eyDqkhL5USzlZ7T,sex,Down,female,24,17,Eger,stim_clever,2,stim
R_eyDqkhL5USzlZ7T,sex,Down,female,24,17,Eger,stim_unfaithful,1,stim
R_eyDqkhL5USzlZ7T,sex,Down,female,24,17,Eger,stim_indifferent,2,stim
R_eyDqkhL5USzlZ7T,sex,Down,female,24,17,Eger,stim_natural,1,stim
R_eyDqkhL5USzlZ7T,sex,Down,female,24,17,Eger,stim_passionate,1,stim
R_eyDqkhL5USzlZ7T,sex,Down,female,24,17,Eger,self_tall,4,self
R_eyDqkhL5USzlZ7T,sex,Down,female,24,17,Eger,self_gay,1,self
R_eyDqkhL5USzlZ7T,sex,Down,female,24,17,Eger,self_ugly,2,self
R_eyDqkhL5USzlZ7T,sex,Down,female,24,17,Eger,self_poor,3,self
R_eyDqkhL5USzlZ7T,sex,Down,female,24,17,Eger,self_feminine,5,self
R_eyDqkhL5USzlZ7T,sex,Down,female,24,17,Eger,self_unfriendly,1,self
R_eyDqkhL5USzlZ7T,sex,Down,female,24,17,Eger,self_introverted,5,self
R_eyDqkhL5USzlZ7T,sex,Down,female,24,17,Eger,self_clever,5,self
R_eyDqkhL5USzlZ7T,sex,Down,female,24,17,Eger,self_unfaithful,1,self
R_eyDqkhL5USzlZ7T,sex,Down,female,24,17,Eger,self_indifferent,2,self
R_eyDqkhL5USzlZ7T,sex,Down,female,24,17,Eger,self_natural,4,self
R_eyDqkhL5USzlZ7T,sex,Down,female,24,17,Eger,self_passionate,4,self
R_0BuOd9KP3KHhDwx,city,Up,NA,NA,,,stim_tall,NA,stim
R_0BuOd9KP3KHhDwx,city,Up,NA,NA,,,stim_gay,NA,stim
R_0BuOd9KP3KHhDwx,city,Up,NA,NA,,,stim_ugly,NA,stim
R_0BuOd9KP3KHhDwx,city,Up,NA,NA,,,stim_poor,NA,stim
R_0BuOd9KP3KHhDwx,city,Up,NA,NA,,,stim_feminine,NA,stim
R_0BuOd9KP3KHhDwx,city,Up,NA,NA,,,stim_unfriendly,5,stim
R_0BuOd9KP3KHhDwx,city,Up,NA,NA,,,stim_introverted,NA,stim
R_0BuOd9KP3KHhDwx,city,Up,NA,NA,,,stim_clever,NA,stim
R_0BuOd9KP3KHhDwx,city,Up,NA,NA,,,stim_unfaithful,NA,stim
R_0BuOd9KP3KHhDwx,city,Up,NA,NA,,,stim_indifferent,NA,stim
R_0BuOd9KP3KHhDwx,city,Up,NA,NA,,,stim_natural,1,stim
R_0BuOd9KP3KHhDwx,city,Up,NA,NA,,,stim_passionate,NA,stim
R_0BuOd9KP3KHhDwx,city,Up,NA,NA,,,self_tall,NA,self
R_0BuOd9KP3KHhDwx,city,Up,NA,NA,,,self_gay,NA,self
R_0BuOd9KP3KHhDwx,city,Up,NA,NA,,,self_ugly,NA,self
R_0BuOd9KP3KHhDwx,city,Up,NA,NA,,,self_poor,NA,self
R_0BuOd9KP3KHhDwx,city,Up,NA,NA,,,self_feminine,NA,self
R_0BuOd9KP3KHhDwx,city,Up,NA,NA,,,self_unfriendly,NA,self
R_0BuOd9KP3KHhDwx,city,Up,NA,NA,,,self_introverted,NA,self
R_0BuOd9KP3KHhDwx,city,Up,NA,NA,,,self_clever,NA,self
R_0BuOd9KP3KHhDwx,city,Up,NA,NA,,,self_unfaithful,NA,self
R_0BuOd9KP3KHhDwx,city,Up,NA,NA,,,self_indifferent,NA,self
R_0BuOd9KP3KHhDwx,city,Up,NA,NA,,,self_natural,NA,self
R_0BuOd9KP3KHhDwx,city,Up,NA,NA,,,self_passionate,NA,self
R_0VNMTrDJA6mRVIx,sex,Down,NA,NA,,,stim_tall,5,stim
R_0VNMTrDJA6mRVIx,sex,Down,NA,NA,,,stim_gay,NA,stim
R_0VNMTrDJA6mRVIx,sex,Down,NA,NA,,,stim_ugly,1,stim
R_0VNMTrDJA6mRVIx,sex,Down,NA,NA,,,stim_poor,3,stim
R_0VNMTrDJA6mRVIx,sex,Down,NA,NA,,,stim_feminine,4,stim
R_0VNMTrDJA6mRVIx,sex,Down,NA,NA,,,stim_unfriendly,NA,stim
R_0VNMTrDJA6mRVIx,sex,Down,NA,NA,,,stim_introverted,NA,stim
R_0VNMTrDJA6mRVIx,sex,Down,NA,NA,,,stim_clever,NA,stim
R_0VNMTrDJA6mRVIx,sex,Down,NA,NA,,,stim_unfaithful,NA,stim
R_0VNMTrDJA6mRVIx,sex,Down,NA,NA,,,stim_indifferent,NA,stim
R_0VNMTrDJA6mRVIx,sex,Down,NA,NA,,,stim_natural,NA,stim
R_0VNMTrDJA6mRVIx,sex,Down,NA,NA,,,stim_passionate,NA,stim
R_0VNMTrDJA6mRVIx,sex,Down,NA,NA,,,self_tall,NA,self
R_0VNMTrDJA6mRVIx,sex,Down,NA,NA,,,self_gay,NA,self
R_0VNMTrDJA6mRVIx,sex,Down,NA,NA,,,self_ugly,NA,self
R_0VNMTrDJA6mRVIx,sex,Down,NA,NA,,,self_poor,NA,self
R_0VNMTrDJA6mRVIx,sex,Down,NA,NA,,,self_feminine,NA,self
R_0VNMTrDJA6mRVIx,sex,Down,NA,NA,,,self_unfriendly,NA,self
R_0VNMTrDJA6mRVIx,sex,Down,NA,NA,,,self_introverted,NA,self
R_0VNMTrDJA6mRVIx,sex,Down,NA,NA,,,self_clever,NA,self
R_0VNMTrDJA6mRVIx,sex,Down,NA,NA,,,self_unfaithful,NA,self
R_0VNMTrDJA6mRVIx,sex,Down,NA,NA,,,self_indifferent,NA,self
R_0VNMTrDJA6mRVIx,sex,Down,NA,NA,,,self_natural,NA,self
R_0VNMTrDJA6mRVIx,sex,Down,NA,NA,,,self_passionate,NA,self
R_0kXUjW8fYIt4i8Z,sex,Up,NA,NA,,,stim_tall,5,stim
R_0kXUjW8fYIt4i8Z,sex,Up,NA,NA,,,stim_gay,4,stim
R_0kXUjW8fYIt4i8Z,sex,Up,NA,NA,,,stim_ugly,4,stim
R_0kXUjW8fYIt4i8Z,sex,Up,NA,NA,,,stim_poor,3,stim
R_0kXUjW8fYIt4i8Z,sex,Up,NA,NA,,,stim_feminine,2,stim
R_0kXUjW8fYIt4i8Z,sex,Up,NA,NA,,,stim_unfriendly,NA,stim
R_0kXUjW8fYIt4i8Z,sex,Up,NA,NA,,,stim_introverted,NA,stim
R_0kXUjW8fYIt4i8Z,sex,Up,NA,NA,,,stim_clever,NA,stim
R_0kXUjW8fYIt4i8Z,sex,Up,NA,NA,,,stim_unfaithful,NA,stim
R_0kXUjW8fYIt4i8Z,sex,Up,NA,NA,,,stim_indifferent,NA,stim
R_0kXUjW8fYIt4i8Z,sex,Up,NA,NA,,,stim_natural,NA,stim
R_0kXUjW8fYIt4i8Z,sex,Up,NA,NA,,,stim_passionate,NA,stim
R_0kXUjW8fYIt4i8Z,sex,Up,NA,NA,,,self_tall,NA,self
R_0kXUjW8fYIt4i8Z,sex,Up,NA,NA,,,self_gay,NA,self
R_0kXUjW8fYIt4i8Z,sex,Up,NA,NA,,,self_ugly,NA,self
R_0kXUjW8fYIt4i8Z,sex,Up,NA,NA,,,self_poor,NA,self
R_0kXUjW8fYIt4i8Z,sex,Up,NA,NA,,,self_feminine,NA,self
R_0kXUjW8fYIt4i8Z,sex,Up,NA,NA,,,self_unfriendly,NA,self
R_0kXUjW8fYIt4i8Z,sex,Up,NA,NA,,,self_introverted,NA,self
R_0kXUjW8fYIt4i8Z,sex,Up,NA,NA,,,self_clever,NA,self
R_0kXUjW8fYIt4i8Z,sex,Up,NA,NA,,,self_unfaithful,NA,self
R_0kXUjW8fYIt4i8Z,sex,Up,NA,NA,,,self_indifferent,NA,self
R_0kXUjW8fYIt4i8Z,sex,Up,NA,NA,,,self_natural,NA,self
R_0kXUjW8fYIt4i8Z,sex,Up,NA,NA,,,self_passionate,NA,self
R_3K6JGlyXKdsdnW5,sex,Down,NA,22,15,,stim_tall,3,stim
R_3K6JGlyXKdsdnW5,sex,Down,NA,22,15,,stim_gay,2,stim
R_3K6JGlyXKdsdnW5,sex,Down,NA,22,15,,stim_ugly,4,stim
R_3K6JGlyXKdsdnW5,sex,Down,NA,22,15,,stim_poor,3,stim
R_3K6JGlyXKdsdnW5,sex,Down,NA,22,15,,stim_feminine,2,stim
R_3K6JGlyXKdsdnW5,sex,Down,NA,22,15,,stim_unfriendly,2,stim
R_3K6JGlyXKdsdnW5,sex,Down,NA,22,15,,stim_introverted,3,stim
R_3K6JGlyXKdsdnW5,sex,Down,NA,22,15,,stim_clever,4,stim
R_3K6JGlyXKdsdnW5,sex,Down,NA,22,15,,stim_unfaithful,3,stim
R_3K6JGlyXKdsdnW5,sex,Down,NA,22,15,,stim_indifferent,2,stim
R_3K6JGlyXKdsdnW5,sex,Down,NA,22,15,,stim_natural,2,stim
R_3K6JGlyXKdsdnW5,sex,Down,NA,22,15,,stim_passionate,1,stim
R_3K6JGlyXKdsdnW5,sex,Down,NA,22,15,,self_tall,3,self
R_3K6JGlyXKdsdnW5,sex,Down,NA,22,15,,self_gay,1,self
R_3K6JGlyXKdsdnW5,sex,Down,NA,22,15,,self_ugly,2,self
R_3K6JGlyXKdsdnW5,sex,Down,NA,22,15,,self_poor,3,self
R_3K6JGlyXKdsdnW5,sex,Down,NA,22,15,,self_feminine,3,self
R_3K6JGlyXKdsdnW5,sex,Down,NA,22,15,,self_unfriendly,1,self
R_3K6JGlyXKdsdnW5,sex,Down,NA,22,15,,self_introverted,5,self
R_3K6JGlyXKdsdnW5,sex,Down,NA,22,15,,self_clever,4,self
R_3K6JGlyXKdsdnW5,sex,Down,NA,22,15,,self_unfaithful,3,self
R_3K6JGlyXKdsdnW5,sex,Down,NA,22,15,,self_indifferent,2,self
R_3K6JGlyXKdsdnW5,sex,Down,NA,22,15,,self_natural,5,self
R_3K6JGlyXKdsdnW5,sex,Down,NA,22,15,,self_passionate,1,self
R_3VhYbR9COq7yv09,sex,Down,NA,45,20,,stim_tall,4,stim
R_3VhYbR9COq7yv09,sex,Down,NA,45,20,,stim_gay,1,stim
R_3VhYbR9COq7yv09,sex,Down,NA,45,20,,stim_ugly,3,stim
R_3VhYbR9COq7yv09,sex,Down,NA,45,20,,stim_poor,3,stim
R_3VhYbR9COq7yv09,sex,Down,NA,45,20,,stim_feminine,3,stim
R_3VhYbR9COq7yv09,sex,Down,NA,45,20,,stim_unfriendly,3,stim
R_3VhYbR9COq7yv09,sex,Down,NA,45,20,,stim_introverted,4,stim
R_3VhYbR9COq7yv09,sex,Down,NA,45,20,,stim_clever,4,stim
R_3VhYbR9COq7yv09,sex,Down,NA,45,20,,stim_unfaithful,3,stim
R_3VhYbR9COq7yv09,sex,Down,NA,45,20,,stim_indifferent,2,stim
R_3VhYbR9COq7yv09,sex,Down,NA,45,20,,stim_natural,2,stim
R_3VhYbR9COq7yv09,sex,Down,NA,45,20,,stim_passionate,2,stim
R_3VhYbR9COq7yv09,sex,Down,NA,45,20,,self_tall,4,self
R_3VhYbR9COq7yv09,sex,Down,NA,45,20,,self_gay,1,self
R_3VhYbR9COq7yv09,sex,Down,NA,45,20,,self_ugly,3,self
R_3VhYbR9COq7yv09,sex,Down,NA,45,20,,self_poor,5,self
R_3VhYbR9COq7yv09,sex,Down,NA,45,20,,self_feminine,3,self
R_3VhYbR9COq7yv09,sex,Down,NA,45,20,,self_unfriendly,4,self
R_3VhYbR9COq7yv09,sex,Down,NA,45,20,,self_introverted,4,self
R_3VhYbR9COq7yv09,sex,Down,NA,45,20,,self_clever,5,self
R_3VhYbR9COq7yv09,sex,Down,NA,45,20,,self_unfaithful,3,self
R_3VhYbR9COq7yv09,sex,Down,NA,45,20,,self_indifferent,3,self
R_3VhYbR9COq7yv09,sex,Down,NA,45,20,,self_natural,5,self
R_3VhYbR9COq7yv09,sex,Down,NA,45,20,,self_passionate,1,self
R_3ay9mxgqyLyi4ol,sex,Up,NA,NA,,,stim_tall,NA,stim
R_3ay9mxgqyLyi4ol,sex,Up,NA,NA,,,stim_gay,NA,stim
R_3ay9mxgqyLyi4ol,sex,Up,NA,NA,,,stim_ugly,NA,stim
R_3ay9mxgqyLyi4ol,sex,Up,NA,NA,,,stim_poor,NA,stim
R_3ay9mxgqyLyi4ol,sex,Up,NA,NA,,,stim_feminine,NA,stim
R_3ay9mxgqyLyi4ol,sex,Up,NA,NA,,,stim_unfriendly,NA,stim
R_3ay9mxgqyLyi4ol,sex,Up,NA,NA,,,stim_introverted,NA,stim
R_3ay9mxgqyLyi4ol,sex,Up,NA,NA,,,stim_clever,NA,stim
R_3ay9mxgqyLyi4ol,sex,Up,NA,NA,,,stim_unfaithful,NA,stim
R_3ay9mxgqyLyi4ol,sex,Up,NA,NA,,,stim_indifferent,NA,stim
R_3ay9mxgqyLyi4ol,sex,Up,NA,NA,,,stim_natural,NA,stim
R_3ay9mxgqyLyi4ol,sex,Up,NA,NA,,,stim_passionate,NA,stim
R_3ay9mxgqyLyi4ol,sex,Up,NA,NA,,,self_tall,NA,self
R_3ay9mxgqyLyi4ol,sex,Up,NA,NA,,,self_gay,NA,self
R_3ay9mxgqyLyi4ol,sex,Up,NA,NA,,,self_ugly,NA,self
R_3ay9mxgqyLyi4ol,sex,Up,NA,NA,,,self_poor,NA,self
R_3ay9mxgqyLyi4ol,sex,Up,NA,NA,,,self_feminine,NA,self
R_3ay9mxgqyLyi4ol,sex,Up,NA,NA,,,self_unfriendly,NA,self
R_3ay9mxgqyLyi4ol,sex,Up,NA,NA,,,self_introverted,NA,self
R_3ay9mxgqyLyi4ol,sex,Up,NA,NA,,,self_clever,NA,self
R_3ay9mxgqyLyi4ol,sex,Up,NA,NA,,,self_unfaithful,NA,self
R_3ay9mxgqyLyi4ol,sex,Up,NA,NA,,,self_indifferent,NA,self
R_3ay9mxgqyLyi4ol,sex,Up,NA,NA,,,self_natural,NA,self
R_3ay9mxgqyLyi4ol,sex,Up,NA,NA,,,self_passionate,NA,self
R_54S0KPmTV0sQybj,sex,Down,NA,NA,,,stim_tall,NA,stim
R_54S0KPmTV0sQybj,sex,Down,NA,NA,,,stim_gay,NA,stim
R_54S0KPmTV0sQybj,sex,Down,NA,NA,,,stim_ugly,NA,stim
R_54S0KPmTV0sQybj,sex,Down,NA,NA,,,stim_poor,NA,stim
R_54S0KPmTV0sQybj,sex,Down,NA,NA,,,stim_feminine,NA,stim
R_54S0KPmTV0sQybj,sex,Down,NA,NA,,,stim_unfriendly,NA,stim
R_54S0KPmTV0sQybj,sex,Down,NA,NA,,,stim_introverted,NA,stim
R_54S0KPmTV0sQybj,sex,Down,NA,NA,,,stim_clever,NA,stim
R_54S0KPmTV0sQybj,sex,Down,NA,NA,,,stim_unfaithful,NA,stim
R_54S0KPmTV0sQybj,sex,Down,NA,NA,,,stim_indifferent,NA,stim
R_54S0KPmTV0sQybj,sex,Down,NA,NA,,,stim_natural,NA,stim
R_54S0KPmTV0sQybj,sex,Down,NA,NA,,,stim_passionate,NA,stim
R_54S0KPmTV0sQybj,sex,Down,NA,NA,,,self_tall,NA,self
R_54S0KPmTV0sQybj,sex,Down,NA,NA,,,self_gay,NA,self
R_54S0KPmTV0sQybj,sex,Down,NA,NA,,,self_ugly,NA,self
R_54S0KPmTV0sQybj,sex,Down,NA,NA,,,self_poor,NA,self
R_54S0KPmTV0sQybj,sex,Down,NA,NA,,,self_feminine,NA,self
R_54S0KPmTV0sQybj,sex,Down,NA,NA,,,self_unfriendly,NA,self
R_54S0KPmTV0sQybj,sex,Down,NA,NA,,,self_introverted,NA,self
R_54S0KPmTV0sQybj,sex,Down,NA,NA,,,self_clever,NA,self
R_54S0KPmTV0sQybj,sex,Down,NA,NA,,,self_unfaithful,NA,self
R_54S0KPmTV0sQybj,sex,Down,NA,NA,,,self_indifferent,NA,self
R_54S0KPmTV0sQybj,sex,Down,NA,NA,,,self_natural,NA,self
R_54S0KPmTV0sQybj,sex,Down,NA,NA,,,self_passionate,NA,self
R_5AzXjAPQ6ZUmPaZ,city,Down,NA,NA,17,,stim_tall,4,stim
R_5AzXjAPQ6ZUmPaZ,city,Down,NA,NA,17,,stim_gay,3,stim
